"weight" "state" "age" "gender" "vote" "unit"
2740.1011 13 3 2 2 0
4287.78 13 2 2 2 0
3079.5719 13 2 1 2 0
2692.3853 13 2 2 2 0
2622.8023 13 1 2 2 0
4102.7432 13 1 1 2 0
4283.1203 13 1 2 2 0
3550.964 13 2 2 2 0
2913.0703 13 NA 1 NA 0
3555.1878 13 0 2 NA 0
3268.8361 13 1 1 NA 0
2576.9491 13 3 2 2 0
2971.3754 13 1 2 2 0
2981.3189 13 2 1 2 0
3568.5404 13 2 2 2 0
2795.8163 13 2 2 2 0
3195.2526 13 0 1 1 0
2985.6539 13 0 2 2 0
2315.0308 13 1 1 2 0
2791.3331 13 NA 2 NA 0
3298.9835 13 NA 2 NA 0
4184.4839 13 1 1 2 0
4368.4548 13 1 2 2 0
4102.7432 13 1 1 1 0
3909.5911 13 2 2 2 0
3653.4894 13 2 1 2 0
2800.541 13 NA 1 NA 0
3139.5697 13 NA 2 NA 0
4198.6221 13 1 1 NA 0
3259.6888 13 0 1 1 0
3022.5598 13 1 1 NA 0
3121.2037 13 2 2 2 0
3159.0459 13 2 1 2 0
2570.4853 13 2 2 2 0
3629.4599 13 2 1 2 0
2262.4665 13 1 2 1 0
3113.3479 13 1 1 2 0
3475.6452 13 0 1 1 0
3348.1505 13 1 1 2 0
3318.7101 13 1 2 2 0
3710.1404 13 1 2 NA 0
2882.2595 13 2 2 1 0
3019.7134 13 2 1 1 0
2644.1721 13 2 2 2 0
3139.5697 13 0 2 2 0
3017.3196 13 1 1 2 0
2666.8629 13 2 2 2 0
2714.2381 13 NA 2 NA 0
2696.1654 13 1 2 1 0
3266.0464 13 1 1 2 0
3085.5545 13 1 1 2 0
3107.0295 13 1 2 2 0
4018.2561 13 0 2 1 0
3432.901 13 NA 1 NA 0
2795.8163 13 NA 2 NA 0
2660.4876 13 2 2 2 0
3237.4617 13 2 1 1 0
2997.5463 13 2 2 1 0
2980.7038 13 1 2 2 0
5213.7588 13 0 2 1 0
5633.2175 13 0 1 1 0
3539.3812 13 2 1 2 0
3783.9666 13 2 2 2 0
3113.2503 13 2 2 2 0
4387.4998 13 1 1 2 0
2692.3853 13 2 2 NA 0
3464.7978 13 2 1 NA 0
3077.4349 13 1 1 NA 0
2833.0354 13 NA 2 NA 0
2814.6079 13 NA 2 NA 0
4106.7903 13 2 1 2 0
4373.2073 13 2 2 2 0
3032.8671 13 0 2 2 0
2628.2908 13 3 2 2 0
3585.9212 13 1 1 2 0
3048.1271 13 1 2 2 0
4829.4895 13 0 2 2 0
3141.2901 13 1 1 2 0
3537.9455 13 1 2 2 0
2254.8173 13 1 2 2 0
2952.6681 13 1 1 2 0
3483.3999 13 2 2 2 0
2579.7967 13 NA 2 NA 0
2575.5229 13 NA 2 NA 0
3326.9081 13 0 1 2 0
3270.5433 13 0 2 2 0
3288.2429 13 2 2 2 0
4329.4697 13 0 2 1 0
3301.9631 13 NA 1 NA 0
3410.1219 13 NA 2 NA 0
2710.0681 13 1 2 2 0
2943.8595 13 1 1 2 0
4075.328 13 1 1 1 0
2633.5251 13 0 2 1 0
3286.8302 13 1 2 2 0
3188.1598 13 3 2 2 0
3435.9218 13 2 1 2 0
3190.5349 13 1 1 2 0
4810.16 13 0 2 1 0
3620.6566 13 0 2 2 0
3214.6539 13 1 1 2 0
3251.7946 13 2 2 1 0
3309.9593 13 0 1 2 0
3126.0697 13 1 1 2 0
2628.2908 13 3 2 NA 0
3347.0198 13 0 2 NA 0
3639.638 13 2 2 1 0
3173.83 13 3 1 1 0
3154.3866 13 3 2 2 0
2514.2104 13 3 2 2 0
3784.0592 13 1 2 1 0
3373.395 13 2 1 1 0
3622.6857 13 0 1 1 0
3468.1225 13 1 1 2 0
3225.8111 13 1 2 2 0
3772.6577 13 0 1 1 0
2912.7931 13 2 2 2 0
4712.677 13 2 1 2 0
3888.9619 13 2 1 2 0
3181.3977 13 1 2 2 0
2468.8894 13 1 2 2 0
2786.2117 13 3 2 NA 0
2692.1927 13 1 2 2 0
2692.3853 13 2 2 2 0
3068.6379 13 3 1 2 0
2842.1483 13 1 1 2 0
2723.375 13 1 2 2 0
3129.3693 13 2 1 2 0
2692.3853 13 2 2 2 0
3314.409 13 2 1 2 0
2467.6476 13 0 2 1 0
3119.8041 13 0 1 1 0
6391.7906 13 2 1 1 0
3609.4579 13 1 2 NA 0
2798.8358 13 1 2 2 0
2971.1087 13 1 1 2 0
3373.395 13 2 1 1 0
3537.9455 13 1 2 1 0
3807.1524 13 2 1 2 0
3219.0704 13 2 2 2 0
2909.4742 13 2 2 2 0
4011.6649 13 0 2 2 0
2775.5322 13 1 1 2 0
3584.2868 13 1 2 2 0
4462.3258 13 1 2 2 0
3098.0385 13 0 2 1 0
4494.5883 13 0 1 1 0
3350.7075 13 2 2 2 0
2254.8173 13 1 2 2 0
3135.7058 13 2 1 NA 0
3393.3446 13 2 2 NA 0
4839.7524 13 0 1 NA 0
3393.3446 13 2 2 NA 0
3088.0299 13 3 2 NA 0
3135.7058 13 3 1 NA 0
2628.2908 13 3 2 2 0
2842.8992 13 2 1 2 0
2932.1815 13 0 2 2 0
3119.8041 13 0 1 2 0
2467.6476 13 0 2 2 0
3286.8302 13 1 2 1 0
4908.1533 13 1 1 1 0
3608.9062 13 0 1 1 0
3085.7954 13 1 2 1 0
3286.7863 13 2 1 1 0
2534.4444 13 0 2 1 0
3686.4558 13 0 1 2 0
3828.301 13 1 2 2 0
3609.4579 13 1 2 2 0
4834.5346 13 0 1 1 0
4368.4548 13 1 2 2 0
4227.1118 13 2 1 2 0
3839.3022 13 1 1 1 0
4002.2912 13 2 2 2 0
3054.6418 13 1 1 1 0
3113.2503 13 3 2 2 0
3393.3446 13 2 2 2 0
2575.3386 13 1 2 2 0
3972.2603 13 3 1 2 0
3910.8424 13 2 2 2 0
3376.579 13 2 1 NA 0
3433.8065 13 2 2 1 0
2709.6525 13 1 2 1 0
4479.3764 13 0 2 1 0
3726.2795 13 2 1 1 0
3726.2795 13 2 1 1 0
3247.2107 13 2 1 2 0
3481.6603 13 2 2 2 0
3394.0341 13 3 2 NA 0
3234.9818 13 2 2 2 0
2971.1087 13 1 1 2 0
2833.0354 13 1 2 1 0
3154.3866 13 3 2 2 0
2767.8785 13 1 2 2 0
2575.3386 13 1 2 1 0
2901.2262 13 0 2 1 0
3828.5726 13 2 2 1 0
4002.8573 13 1 1 1 0
5033.1398 13 0 2 1 0
4002.8573 13 1 1 1 0
4183.3892 13 2 2 2 0
4284.2034 13 3 2 1 0
4303.7067 13 2 1 2 0
2674.7344 13 3 2 2 0
4150.801 13 3 1 1 0
3098.0385 13 0 2 1 0
3098.0385 13 0 2 NA 0
4053.0958 13 2 2 1 0
3501.2961 13 1 1 2 0
2833.0354 13 1 2 2 0
2901.2262 13 0 2 2 0
4209.0559 13 0 1 2 0
3737.0888 13 0 1 2 0
2601.9351 13 2 2 2 0
2945.9037 13 2 1 2 0
3063.1333 13 0 2 2 0
3367.1486 13 3 2 1 0
3404.7026 13 0 1 2 0
3301.9631 13 2 1 2 0
3057.2677 13 2 2 2 0
4063.4833 13 3 1 2 0
4194.0795 13 3 2 2 0
3243.6102 13 1 1 2 0
3063.1333 13 0 2 2 0
2899.0339 13 1 2 2 0
3314.409 13 2 1 2 0
2710.0681 13 1 2 2 0
3987.4836 13 2 2 2 0
5491.4769 13 2 1 2 0
3126.0697 13 1 1 1 0
3488.2369 13 NA 1 NA 0
4316.749 13 NA 2 NA 0
2732.3587 13 1 1 2 0
2899.0339 13 1 2 2 0
3445.8838 13 2 1 2 0
3553.6232 13 2 2 2 0
3457.5647 13 1 2 1 0
3061.5476 13 3 2 2 0
3266.4923 13 2 1 2 0
2875.0893 13 3 2 2 0
3825.2769 13 0 2 2 0
3639.638 13 2 2 2 0
3585.9212 13 1 1 NA 0
3048.1271 13 1 2 NA 0
2908.7353 13 2 1 NA 0
2924.5677 13 2 2 NA 0
3255.0041 13 1 1 1 0
2732.5402 13 1 2 2 0
4810.16 13 0 2 1 0
3737.8727 13 0 2 2 0
3045.1384 13 0 2 2 0
2971.9941 13 3 2 2 0
3251.7946 13 2 2 2 0
2732.5402 13 1 2 2 0
3048.1271 13 1 2 2 0
3148.3654 13 2 1 2 0
3556.4755 13 2 2 2 0
4012.0363 13 3 2 2 0
2963.5688 13 0 2 1 0
2628.6572 13 1 2 2 0
3367.8138 13 2 1 2 0
3355.347 13 2 2 2 0
2411.2641 13 0 2 1 0
2952.6681 13 1 1 1 0
3054.6418 13 1 1 2 0
2412.4774 13 1 2 1 0
3644.0492 13 1 2 2 0
4943.7508 13 0 1 2 0
3433.8065 13 2 2 2 0
3446.5648 13 2 1 1 0
2361.7278 13 1 2 1 0
2984.3896 13 0 1 2 0
3367.8138 13 2 1 2 0
4012.0363 13 3 2 2 0
5633.2175 13 0 1 1 0
3609.4579 13 1 2 2 0
4163.2029 13 3 2 2 0
2683.5577 13 1 2 NA 0
4053.0958 13 2 2 2 0
3061.5476 13 3 2 2 0
4088.294 13 2 2 NA 0
4462.3258 13 1 2 NA 0
2515.3176 13 1 2 2 0
2467.6476 13 0 2 1 0
3119.8041 13 0 1 1 0
3539.3812 13 2 1 2 0
4121.0286 13 0 2 1 0
3906.6564 13 0 1 1 0
3032.8671 13 0 2 1 0
4002.2912 13 2 2 1 0
2467.6476 13 0 2 2 0
4184.4839 13 1 1 2 0
3226.9735 13 2 1 2 0
3327.8684 13 2 2 1 0
3141.2901 13 1 1 2 0
3825.2769 13 0 2 2 0
2842.8992 13 2 1 2 0
2719.996 13 2 2 2 0
2778.4442 13 2 2 2 0
3134.5779 13 3 1 2 0
2749.8822 13 1 2 1 0
3301.9631 13 2 1 2 0
3410.1219 13 2 2 2 0
2692.4405 13 3 2 2 0
2601.9351 13 2 2 1 0
3937.2258 13 1 1 NA 0
3183.3888 13 2 2 NA 0
2909.4742 13 3 2 NA 0
3419.3139 13 1 1 NA 0
3030.7772 13 1 2 NA 0
3281.1801 13 3 1 2 0
3202.2013 13 2 2 2 0
3387.3682 13 1 2 2 0
2917.7313 13 1 1 2 0
2713.4937 13 2 2 NA 0
3187.6597 13 2 1 NA 0
3548.8242 13 1 2 2 0
3114.4728 13 1 2 2 0
3110.3538 13 0 2 2 0
4209.5828 13 0 2 2 0
3119.8041 13 NA 1 NA 0
3357.414 13 2 1 1 0
2842.8992 13 2 1 2 0
2713.4937 13 2 2 2 0
3113.2503 13 2 2 2 0
2315.2182 13 1 2 2 0
3612.3549 13 2 1 1 0
2235.4656 13 0 2 2 0
3367.1486 13 3 2 1 0
3388.8789 13 1 1 2 0
3152.1041 13 1 2 2 0
3102.822 13 1 1 2 0
2412.4774 13 1 2 1 0
3737.3169 13 2 2 2 0
5029.8176 13 0 1 2 0
4036.2008 13 1 1 2 0
3351.6873 13 3 1 1 0
3367.1486 13 3 2 2 0
2945.9037 13 2 1 2 0
2899.0339 13 1 2 2 0
3539.2507 13 2 1 1 0
2778.4442 13 2 2 1 0
2917.7154 13 1 1 1 0
2908.5977 13 1 2 1 0
2953.2134 13 2 1 2 0
2657.8464 13 2 2 1 0
2952.1355 13 3 1 1 0
3190.5349 13 1 1 2 0
3886.8031 13 1 2 2 0
3451.6456 13 1 1 1 0
2732.3587 13 1 1 NA 0
2991.7873 13 0 1 1 0
2842.1483 13 1 1 1 0
2723.375 13 1 2 2 0
3347.0198 13 0 2 2 0
3077.4349 13 1 1 2 0
3045.1384 13 0 2 2 0
3251.7946 13 2 2 2 0
3330.5148 13 2 1 2 0
3330.5148 13 2 1 1 0
2856.3374 13 1 1 2 0
3241.2041 13 3 2 1 0
2775.5322 13 1 1 NA 0
3500.669 13 0 2 NA 0
3317.7257 13 2 1 2 0
3134.5779 13 3 1 2 0
2991.9098 13 2 2 NA 0
2932.1815 13 0 2 1 0
2932.1815 13 0 2 2 0
4497.0208 13 1 1 2 0
4881.3365 13 0 1 2 0
3373.395 13 2 1 2 0
3478.868 13 2 2 2 0
2515.3176 13 1 2 1 0
3243.6102 13 1 1 1 0
3853.7259 13 0 1 1 0
3853.7259 13 0 1 1 0
5213.7588 13 0 2 2 0
3330.5148 13 2 1 2 0
3288.2429 13 2 2 2 0
4615.3433 13 1 2 2 0
2748.2594 13 1 1 1 0
3464.7978 13 2 1 NA 0
3021.1665 13 3 1 NA 0
3274.0807 13 1 2 1 0
4186.3796 13 0 2 1 0
3577.4623 13 0 2 1 0
3937.2258 13 1 1 1 0
2628.2908 13 3 2 2 0
3369.9423 13 1 1 2 0
3314.409 13 2 1 1 0
2723.375 13 1 2 1 0
2677.3529 13 1 2 2 0
3168.9322 13 1 2 2 0
2961.4154 13 0 1 1 0
2961.4154 13 0 1 1 0
3467.683 13 1 1 2 0
2749.8822 13 1 2 2 0
2993.5397 13 2 1 2 0
2595.715 13 2 2 1 0
3928.473 13 NA 2 NA 0
3833.0809 13 NA 1 NA 0
2866.6963 13 2 1 2 0
2625.7208 13 2 2 1 0
3025.0514 13 0 1 2 0
2411.8915 13 1 1 2 0
3510.3889 13 1 2 NA 0
3396.074 13 0 1 NA 0
3396.074 13 0 1 NA 0
3661.3072 13 1 2 NA 0
3315.2361 13 3 2 2 0
5632.2523 13 0 1 2 0
3384.3817 13 1 2 2 0
3004.9431 13 1 1 2 0
2692.3853 13 2 2 NA 0
3045.1384 13 0 2 2 0
4653.1777 13 2 1 2 0
4462.3258 13 1 2 2 0
3138.6651 13 0 2 1 0
4050.4573 13 1 2 2 0
5049.1187 13 0 1 1 0
4097.869 13 0 2 1 0
3850.5003 13 1 1 2 0
3537.9455 13 1 2 2 0
3414.8572 13 1 1 2 0
2537.2394 13 3 1 2 0
2570.4853 13 2 2 2 0
2710.0681 13 1 2 1 0
2575.5229 13 2 2 2 0
3314.409 13 2 1 2 0
3151.25 37 2 1 2 0
3409.3782 37 3 1 1 0
3005.3319 37 3 2 1 0
4293.6725 37 0 1 NA 0
3134.731 37 0 2 1 0
2981.9324 37 2 2 2 0
3258.2858 37 2 2 1 0
3094.046 37 3 1 1 0
3878.3955 37 1 1 2 0
3921.2873 37 2 2 2 0
3854.2826 37 0 2 2 0
3413.8565 37 0 1 2 0
3124.8255 37 3 2 2 0
2937.9417 37 3 1 2 0
3541.5656 37 1 2 2 0
3548.3888 37 2 1 2 0
3902.6617 37 0 2 2 0
3427.4492 37 1 2 2 0
3781.653 37 1 1 1 0
2943.4032 37 0 1 1 0
2889.7187 37 3 1 2 0
3166.8647 37 3 2 2 0
3527.0835 37 0 2 2 0
3108.496 37 1 2 2 0
3108.496 37 1 2 2 0
3108.496 37 1 2 2 0
4223.6401 37 1 1 2 0
3185.323 37 1 2 2 0
4107.947 37 1 1 1 0
3423.8682 37 1 2 2 0
3581.0443 37 3 2 2 0
3421.3406 37 1 2 2 0
3531.2805 37 1 2 2 0
3850.4529 37 1 1 2 0
3204.4384 37 2 2 1 0
3701.9349 37 0 2 2 0
3850.4529 37 1 1 2 0
3117.8188 37 1 2 2 0
3094.046 37 3 1 2 0
3124.8255 37 3 2 2 0
3025.4264 37 1 1 2 0
3995.9677 37 3 2 2 0
4616.2707 37 1 2 2 0
3152.2271 37 1 1 2 0
3360.212 37 3 1 2 0
3581.0443 37 3 2 2 0
3504.4491 37 1 2 2 0
3555.2513 37 1 1 2 0
2688.1701 37 1 1 2 0
3427.4492 37 1 2 2 0
3206.2739 37 1 1 2 0
2793.1716 37 1 2 2 0
3103.2798 37 1 1 2 0
2480.5652 37 2 1 2 0
2746.9366 37 2 2 2 0
3662.0462 37 1 2 2 0
3850.4529 37 1 1 2 0
3360.212 37 3 1 2 0
3478.8 37 2 2 2 0
3781.653 37 1 1 1 0
3475.8104 37 1 2 1 0
3540.4696 37 2 2 2 0
4622.3785 37 0 2 2 0
3363.6124 37 3 1 2 0
3463.4545 37 2 2 2 0
2772.4921 37 0 2 1 0
3185.323 37 1 2 2 0
3936.172 37 1 2 1 0
3440.5698 37 1 1 1 0
3548.3888 37 2 1 2 0
3047.2615 37 2 2 2 0
3771.4971 37 0 2 1 0
3676.7735 37 2 1 NA 0
3921.2873 37 2 2 2 0
4293.6725 37 0 1 2 0
3568.4711 37 2 2 2 0
3112.1448 37 2 2 2 0
3227.4032 37 2 1 2 0
4107.947 37 1 1 1 0
3682.3496 37 1 2 1 0
3735.2417 37 2 1 2 0
3616.3794 37 2 2 1 0
4579.0332 37 1 2 2 0
3854.3354 37 1 1 2 0
3371.6635 37 1 1 2 0
3204.5208 37 1 2 2 0
5263.3999 37 0 1 2 0
3394.9675 37 2 2 1 0
3527.0835 37 0 2 1 0
3141.1154 37 2 2 2 0
3578.6806 37 3 1 2 0
4734.7684 37 1 1 2 0
6402.1625 37 1 2 2 0
4033.5914 37 0 2 2 0
3662.0462 37 1 2 2 0
3850.4529 37 1 1 2 0
3005.3319 37 3 2 2 0
3394.9675 37 2 2 2 0
3527.0835 37 0 2 2 0
3479.2244 37 1 1 2 0
3533.152 37 2 1 2 0
3934.5465 37 2 2 2 0
3640.1338 37 2 2 2 0
3522.2416 37 2 1 2 0
3016.2424 37 1 1 2 0
3708.3061 37 1 2 2 0
3878.3955 37 1 1 2 0
4122.4129 37 1 2 2 0
3094.046 37 3 1 2 0
3293.3072 37 1 2 2 0
3016.2424 37 1 1 2 0
3108.496 37 1 2 2 0
3204.2502 37 0 1 2 0
3204.2502 37 0 1 2 0
3696.3564 37 1 2 2 0
4033.5914 37 0 2 2 0
3156.7621 37 2 1 2 0
3946.6898 37 1 2 2 0
3517.0176 37 2 1 2 0
2979.7912 37 2 2 2 0
2688.1701 37 1 1 2 0
3369.529 37 1 2 2 0
2937.9417 37 3 1 2 0
3258.2858 37 NA 2 NA 0
3845.0017 37 0 1 2 0
3371.6635 37 1 1 2 0
3441.991 37 1 1 NA 0
4089.1592 37 1 2 NA 0
3496.086 37 2 1 2 0
3119.6024 37 2 2 2 0
3336.1859 37 0 1 2 0
3928.6075 37 3 1 2 0
2816.096 37 2 2 2 0
3541.5656 37 1 2 2 0
4566.9311 37 0 2 2 0
5263.3999 37 0 1 2 0
3394.9675 37 2 2 2 0
2998.4666 37 2 1 1 0
3522.2416 37 2 1 2 0
3640.1338 37 2 2 2 0
2896.2505 37 1 1 2 0
3325.997 37 NA 2 NA 0
3152.2271 37 NA 1 NA 0
3581.0443 37 NA 2 NA 0
3363.6124 37 NA 1 NA 0
3792.0882 37 2 1 2 0
4089.6795 37 0 2 1 0
3315.1684 37 1 2 NA 0
3352.5261 37 2 2 2 0
3827.5559 37 2 1 2 0
3082.2935 37 1 2 1 0
4833.4482 37 1 1 1 0
4033.5914 37 0 2 2 0
4033.5914 37 0 2 2 0
3855.0452 37 0 2 2 0
4109.1761 37 0 2 2 0
3855.0452 37 0 2 2 0
3543.1835 37 2 1 1 0
4221.055 37 1 1 1 0
3352.5261 37 2 2 2 0
3614.0404 37 2 1 NA 0
3773.1926 37 1 2 NA 0
3005.3319 37 3 2 2 0
3696.3564 37 1 2 2 0
3440.5698 37 1 1 2 0
3541.5656 37 1 2 2 0
5780.6845 37 0 1 2 0
4724.6465 37 1 1 2 0
3531.2805 37 1 2 2 0
3996.1317 37 0 1 2 0
4418.6531 37 1 2 2 0
4724.6465 37 1 1 1 0
4591.2532 37 1 1 1 0
3185.323 37 1 2 2 0
2480.5652 37 2 1 2 0
3773.1926 37 1 2 1 0
3914.9109 37 2 1 1 0
3735.8551 37 0 1 1 0
3735.8551 37 0 1 1 0
3360.212 37 3 1 2 0
3325.997 37 3 2 2 0
2743.7052 37 2 1 2 0
2986.5355 37 NA 2 NA 0
2986.5355 37 3 2 2 0
3186.1397 37 1 1 2 0
4591.2532 37 1 1 2 0
3479.2244 37 1 1 2 0
3315.1684 37 NA 2 NA 0
3258.2858 37 2 2 NA 0
2969.2531 37 2 1 NA 0
3696.3564 37 1 2 NA 0
3501.2256 37 2 2 2 0
2785.835 37 1 2 1 0
3915.0339 37 NA 2 NA 0
3696.3564 37 1 2 2 0
4591.2532 37 1 1 2 0
3429.7813 37 3 1 2 0
3014.4244 37 3 2 2 0
3108.496 37 1 2 2 0
4591.2532 37 1 1 2 0
3016.2424 37 1 1 2 0
3478.8 37 2 2 2 0
2973.9245 37 1 2 2 0
3097.0598 37 0 1 2 0
2791.7667 37 0 2 1 0
3199.9627 37 3 2 2 0
4137.29 37 2 1 2 0
4137.29 37 2 1 1 0
3056.2468 37 2 1 2 0
3016.2424 37 1 1 2 0
3696.3564 37 1 2 1 0
3766.5672 37 3 1 2 0
3724.4455 37 3 2 2 0
3522.2416 37 2 1 2 0
3640.1338 37 2 2 2 0
3410.7021 37 1 2 1 0
2896.2505 37 1 1 1 0
3827.5559 37 2 1 NA 0
3662.0462 37 1 2 2 0
4282.8572 37 1 1 1 0
3108.496 37 1 2 1 0
5194.6183 37 0 1 1 0
5263.3999 37 0 1 1 0
3413.8565 37 0 1 1 0
3258.2858 37 2 2 1 0
3146.8619 37 2 1 2 0
3803.7018 37 2 1 2 0
3440.5698 37 1 1 2 0
3708.3061 37 1 2 2 0
3103.2798 37 1 1 1 0
3206.2739 37 1 1 2 0
2981.9324 37 NA 2 NA 0
3204.4384 37 2 2 1 0
3803.7018 37 2 1 1 0
3097.0598 37 0 1 1 0
2999.6824 37 1 1 1 0
2610.6323 37 1 2 2 0
3258.2858 37 2 2 2 0
3146.8619 37 2 1 2 0
5970.63 37 0 2 2 0
2939.1433 37 3 1 2 0
3101.8207 37 3 2 2 0
3016.2424 37 1 1 2 0
3501.2256 37 2 2 1 0
3607.0276 37 2 2 2 0
3533.152 37 2 1 2 0
2791.7667 37 0 2 2 0
3915.0339 37 1 2 2 0
4453.5999 37 1 1 2 0
3325.997 37 3 2 1 0
3152.2271 37 1 1 1 0
3209.069 37 0 2 1 0
3568.4711 37 2 2 2 0
3225.3468 37 1 2 2 0
3915.0339 37 1 2 2 0
3630.6467 37 2 1 2 0
3478.8 37 2 2 1 0
3429.7813 37 3 1 1 0
3571.7021 37 1 2 2 0
3578.6806 37 3 1 2 0
3141.1154 37 2 2 2 0
3046.1685 37 2 1 2 0
3019.7847 37 2 2 2 0
2937.9417 37 3 1 2 0
3124.8255 37 3 2 2 0
3151.25 37 2 1 1 0
3726.3275 37 0 2 2 0
4234.6884 37 1 1 NA 0
3661.4208 37 1 2 2 0
3404.895 37 0 2 NA 0
4601.4482 37 0 2 2 0
3363.6124 37 3 1 2 0
3581.0443 37 3 2 2 0
3607.0276 37 2 2 2 0
4833.4482 37 1 1 2 0
3204.5208 37 1 2 1 0
3371.6635 37 1 1 2 0
3204.4384 37 2 2 1 0
2998.4666 37 2 1 2 0
3258.2858 37 2 2 2 0
3151.25 37 2 1 2 0
2961.6811 37 2 2 2 0
3046.1685 37 2 1 2 0
3845.0017 37 0 1 2 0
3483.6732 37 3 1 2 0
3093.0595 37 2 2 2 0
3254.7449 37 1 2 1 0
3056.2468 37 2 1 2 0
2939.1433 37 3 1 2 0
2981.9324 37 2 2 2 0
3258.2858 37 2 2 2 0
3151.25 37 2 1 2 0
3204.5208 37 1 2 2 0
3479.2244 37 1 1 2 0
3393.3317 37 0 2 2 0
3981.1641 37 1 1 2 0
3924.276 37 1 2 2 0
3781.653 37 1 1 1 0
3475.8104 37 1 2 1 0
3151.25 37 2 1 2 0
2961.6811 37 2 2 2 0
2961.6811 37 2 2 2 0
3056.2468 37 2 1 1 0
3500.7804 37 0 1 1 0
3369.529 37 1 2 2 0
2688.1701 37 1 1 1 0
3315.1684 37 1 2 2 0
5194.6183 37 0 1 2 0
2896.2505 37 1 1 2 0
3410.7021 37 1 2 2 0
3757.0788 37 1 1 1 0
3421.3406 37 1 2 1 0
2828.0673 37 2 2 2 0
5263.3999 37 0 1 2 0
3956.4174 37 2 1 1 0
4177.3073 37 2 2 1 0
3593.5098 37 0 2 2 0
3016.2424 37 1 1 2 0
3254.7449 37 1 2 2 0
2791.7667 37 0 2 2 0
3209.069 37 0 2 2 0
4908.3768 37 1 2 1 0
4591.2532 37 1 1 1 0
3611.7377 37 1 2 2 0
5418.5192 37 2 1 2 0
3325.997 37 3 2 2 0
3046.1685 37 2 1 2 0
3229.492 37 2 2 2 0
4029.4898 37 0 2 2 0
2896.2505 37 1 1 2 0
4033.5914 37 0 2 2 0
4129.9387 37 1 2 2 0
5106.2254 37 0 1 1 0
4107.947 37 1 1 1 0
4455.0828 37 0 1 2 0
2688.1701 37 1 1 2 0
3427.4492 37 1 2 2 0
2688.1701 37 1 1 2 0
3288.5171 37 1 2 2 0
3659.7402 37 2 2 1 0
3227.4032 37 2 1 2 0
3824.7992 37 1 1 2 0
3541.5656 37 1 2 NA 0
3199.9627 37 3 2 2 0
3206.4664 37 3 1 2 0
5418.5192 37 2 1 2 0
5481.3988 37 0 1 2 0
6386.946 37 0 1 2 0
3640.1338 37 2 2 NA 0
3581.0443 37 3 2 NA 0
2986.5355 37 3 2 2 0
3429.7813 37 3 1 2 0
3461.4079 37 2 1 2 0
2688.1701 37 1 1 2 0
3427.4492 37 1 2 2 0
4033.5914 37 0 2 2 0
4262.8745 37 1 1 2 0
3581.0443 37 3 2 2 0
6402.1625 37 1 2 2 0
2986.5355 37 3 2 2 0
3086.6243 37 1 1 1 0
4282.8572 37 1 1 2 0
3682.3496 37 1 2 1 0
2999.6824 37 1 1 2 0
2610.6323 37 1 2 2 0
2828.0673 37 2 2 2 0
2580.5708 37 3 1 2 0
5263.3999 37 0 1 2 0
4607.8635 37 2 2 2 0
3676.7735 37 2 1 2 0
5331.8802 37 0 2 2 0
3108.496 37 1 2 2 0
2791.7667 37 0 2 2 0
3134.731 37 0 2 2 0
4007.4002 37 3 1 2 0
3336.7649 37 2 2 2 0
3496.086 37 2 1 1 0
3119.6024 37 2 2 1 0
3199.9627 37 2 2 2 0
3206.4664 37 3 1 2 0
3959.7035 37 1 2 2 0
3682.3496 37 1 2 2 0
3117.8188 37 1 2 1 0
3803.7018 37 2 1 1 0
4029.4898 37 0 2 1 0
2796.1842 37 1 1 1 0
3540.4696 37 2 2 2 0
4137.29 37 2 1 2 0
3369.529 37 1 2 2 0
3781.653 37 1 1 NA 0
3496.086 37 2 1 2 0
3119.6024 37 2 2 2 0
4131.4529 37 1 1 NA 0
3662.0462 37 1 2 NA 0
2480.5652 37 2 1 2 0
2480.5652 37 3 1 2 0
3682.3496 37 1 2 1 0
4282.8572 37 1 1 NA 0
4137.29 37 2 1 NA 0
3425.4288 37 1 2 NA 0
5106.2254 37 0 1 NA 0
4622.3785 37 0 2 NA 0
3726.3275 37 0 2 1 0
4282.8572 37 1 1 1 0
4107.947 37 1 1 2 0
3437.3439 37 2 2 2 0
3527.0835 37 0 2 2 0
3016.2424 37 1 1 1 0
3151.25 37 2 1 2 0
3904.8264 37 0 2 1 0
3421.3406 37 1 2 2 0
2746.9366 37 2 2 2 0
2961.6811 37 2 2 2 0
3056.2468 37 2 1 2 0
4033.5914 37 0 2 2 0
2969.2531 37 2 1 2 0
3019.7847 37 2 2 2 0
3630.6467 37 2 1 2 0
3533.152 37 2 1 2 0
3730.4107 37 2 2 1 0
3134.731 37 0 2 2 0
5876.4676 37 1 1 2 0
4117.2445 37 2 1 2 0
4391.0506 37 2 2 2 0
4734.7684 37 1 1 1 0
2580.5708 37 2 1 2 0
2828.0673 37 3 2 2 0
2475.8854 37 NA 2 NA 0
3691.2327 37 1 2 NA 0
3152.2271 37 1 1 NA 0
5331.8802 37 0 2 NA 0
3571.7021 37 1 2 2 0
4566.9311 37 0 2 2 0
3607.0276 37 2 2 2 0
3581.0443 37 3 2 2 0
3555.2513 37 1 1 2 0
3504.4491 37 1 2 2 0
3726.3275 37 0 2 NA 0
3726.3275 37 0 2 NA 0
3696.3564 37 1 2 NA 0
3082.2935 37 1 2 2 0
